# Simulated time = 10951.235 sec
# [Center energy]  [Energy bin width]       [Rate]        [Rate error]
#     (keV)              (keV)         (counts/sec/keV)  (counts/sec/keV)
75.54 0.04 0.646045863628 0.0384034398014
75.58 0.04 0.641480147839 0.038267497995
75.62 0.04 0.662025809288 0.0388754927792
75.66 0.04 0.748773992062 0.0413441273791
75.7 0.04 0.723662674427 0.0406449449123
75.74 0.04 0.666591465473 0.0390093158696
75.78 0.04 0.716814100742 0.0404521614781
75.82 0.04 0.696268498898 0.0398682183225
75.86 0.04 0.703117012978 0.0400638117369
75.9 0.04 0.671157181263 0.0391426814411
75.94 0.04 0.689419984818 0.0396716605846
75.98 0.04 0.764753937721 0.0417829704424
76.02 0.04 0.693985641003 0.0398028069277
76.06 0.04 0.753339707851 0.0414699849834
76.1 0.04 0.741925477982 0.0411546193041
76.14 0.04 0.723662674427 0.0406449449123
76.18 0.04 0.728228390217 0.0407729608038
76.22 0.04 0.739642620087 0.0410912557264
76.26 0.04 0.748773992062 0.0413441273791
76.3 0.04 0.792148113251 0.0425247379028
76.34 0.04 0.698551356792 0.0399335225732
76.38 0.04 0.709965586662 0.040258454883
76.42 0.04 0.769319593906 0.0419075101238
76.46 0.04 0.741925477982 0.0411546193041
76.5 0.04 0.744208276272 0.0412178854741
76.54 0.04 0.789865255356 0.0424634188544
76.58 0.04 0.753339707851 0.0414699849834
76.62 0.04 0.783016681671 0.04227892811
76.66 0.04 0.714531302452 0.0403876958411
76.7 0.04 0.805845201015 0.042890811266
76.74 0.04 0.728228390217 0.0407729608038
76.78 0.04 0.709965586662 0.040258454883
76.82 0.04 0.698551356792 0.0399335225732
76.86 0.04 0.817259430885 0.0431935024687
76.9 0.04 0.698551356792 0.0399335225732
76.94 0.04 0.803562343121 0.0428300163222
76.98 0.04 0.689419984818 0.0396716605846
77.02 0.04 0.741925477982 0.0411546193041
77.06 0.04 0.812693715096 0.0430726812461
77.1 0.04 0.741925477982 0.0411546193041
77.14 0.04 0.767036795616 0.0418452866149
77.18 0.04 0.719096958637 0.0405165245442
77.22 0.04 0.739642620087 0.0410912557264
77.26 0.04 0.735076904297 0.0409642345392
77.3 0.04 0.721379816532 0.0405807855275
77.34 0.04 0.678005695343 0.0393418821242
77.38 0.04 0.746491134167 0.0412810546843
77.42 0.04 0.684854269028 0.0395400792583
77.46 0.04 0.755622506142 0.041532770765
77.5 0.04 0.735076904297 0.0409642345392
77.54 0.04 0.732794046402 0.0409005760166
77.58 0.04 0.691702783108 0.0397372878595
77.62 0.04 0.730511188507 0.04083681826
77.66 0.04 0.780733883381 0.0422172520332
77.7 0.04 0.735076904297 0.0409642345392
77.74 0.04 0.732794046402 0.0409005760166
77.78 0.04 0.671157181263 0.0391426814411
77.82 0.04 0.746491134167 0.0412810546843
77.86 0.04 0.744208276272 0.0412178854741
77.9 0.04 0.735076904297 0.0409642345392
77.94 0.04 0.719096958637 0.0405165245442
77.98 0.04 0.776168167591 0.042093628775
78.02 0.04 0.716814100742 0.0404521614781
78.06 0.04 0.760188221931 0.0416580584426
78.1 0.04 0.744208276272 0.0412178854741
78.14 0.04 0.673440039158 0.0392091941168
78.18 0.04 0.682571411133 0.0394741241177
78.22 0.04 0.709965586662 0.040258454883
78.26 0.04 0.662025809288 0.0388754927792
78.3 0.04 0.789865255356 0.0424634188544
78.34 0.04 0.730511188507 0.04083681826
78.38 0.04 0.673440039158 0.0392091941168
78.42 0.04 0.721379816532 0.0405807855275
78.46 0.04 0.728228390217 0.0407729608038
78.5 0.04 0.716814100742 0.0404521614781
78.54 0.04 0.662025809288 0.0388754927792
78.58 0.04 0.762471079826 0.0417205611911
78.62 0.04 0.659742951393 0.038808408186
78.66 0.04 0.732794046402 0.0409005760166
78.7 0.04 0.691702783108 0.0397372878595
78.74 0.04 0.652894377708 0.0386064549947
78.78 0.04 0.671157181263 0.0391426814411
78.82 0.04 0.641480147839 0.038267497995
78.86 0.04 0.664308607578 0.0389424618087
78.9 0.04 0.641480147839 0.038267497995
78.94 0.04 0.650611519814 0.0385389020908
78.98 0.04 0.719096958637 0.0405165245442
79.02 0.04 0.657460093498 0.0387412074288
79.06 0.04 0.739642620087 0.0410912557264
79.1 0.04 0.641480147839 0.038267497995
79.14 0.04 0.673440039158 0.0392091941168
79.18 0.04 0.634631633759 0.0380626749469
79.22 0.04 0.582126140594 0.0364541518567
79.26 0.04 0.641480147839 0.038267497995
79.3 0.04 0.662025809288 0.0388754927792
79.34 0.04 0.639197289944 0.0381993456737
79.38 0.04 0.680288553238 0.0394080585917
79.42 0.04 0.666591465473 0.0390093158696
79.46 0.04 0.636914491653 0.0381310715429
79.5 0.04 0.698551356792 0.0399335225732
79.54 0.04 0.620934545994 0.0376496861443
79.58 0.04 0.561580479145 0.0358050646076
79.62 0.04 0.639197289944 0.0381993456737
79.66 0.04 0.609520316124 0.0373020361683
79.7 0.04 0.657460093498 0.0387412074288
79.74 0.04 0.561580479145 0.0358050646076
79.78 0.04 0.600388884544 0.037021565752
79.82 0.04 0.627783060074 0.0378567437247
79.86 0.04 0.696268498898 0.0398682183225
79.9 0.04 0.627783060074 0.0378567437247
79.94 0.04 0.614085972309 0.0374414835187
79.98 0.04 0.543317735195 0.0352180565678
80.02 0.04 0.602671742439 0.0370918821795
80.06 0.04 0.591257512569 0.0367389542469
80.1 0.04 0.616368830204 0.0375110127959
80.14 0.04 0.616368830204 0.0375110127959
80.18 0.04 0.625500202179 0.0377878505944
80.22 0.04 0.588974654675 0.0366679610323
80.26 0.04 0.611803114414 0.0373718248844
80.3 0.04 0.54788339138 0.0353657220229
80.34 0.04 0.56842905283 0.0360227265797
80.38 0.04 0.632348775864 0.0379941552245
80.42 0.04 0.566146194935 0.0359503190158
80.46 0.04 0.632348775864 0.0379941552245
80.5 0.04 0.572994709015 0.036167106824
80.54 0.04 0.550166249275 0.0354393240214
80.58 0.04 0.664308607578 0.0389424618087
80.62 0.04 0.600388884544 0.037021565752
80.66 0.04 0.614085972309 0.0374414835187
80.7 0.04 0.623217403889 0.0377188316316
80.74 0.04 0.623217403889 0.0377188316316
80.78 0.04 0.566146194935 0.0359503190158
80.82 0.04 0.604954600334 0.0371620655577
80.86 0.04 0.666591465473 0.0390093158696
80.9 0.04 0.646045863628 0.0384034398014
80.94 0.04 0.534186303616 0.0349208524645
80.98 0.04 0.609520316124 0.0373020361683
81.02 0.04 0.627783060074 0.0378567437247
81.06 0.04 0.614085972309 0.0374414835187
81.1 0.04 0.664308607578 0.0389424618087
81.14 0.04 0.600388884544 0.037021565752
81.18 0.04 0.641480147839 0.038267497995
81.22 0.04 0.545600533485 0.0352919665265
81.26 0.04 0.614085972309 0.0374414835187
81.3 0.04 0.554731965065 0.0355860713325
81.34 0.04 0.577560424805 0.036310912985
81.38 0.04 0.600388884544 0.037021565752
81.42 0.04 0.584408998489 0.0365255606457
81.46 0.04 0.525054931641 0.0346210971125
81.5 0.04 0.609520316124 0.0373020361683
81.54 0.04 0.572994709015 0.036167106824
81.58 0.04 0.659742951393 0.038808408186
81.62 0.04 0.56386333704 0.0358777653213
81.66 0.04 0.566146194935 0.0359503190158
81.7 0.04 0.554731965065 0.0355860713325
81.74 0.04 0.598106026649 0.0369511155154
81.78 0.04 0.595823228359 0.0368805307031
81.82 0.04 0.577560424805 0.036310912985
81.86 0.04 0.5798432827 0.0363826029126
81.9 0.04 0.572994709015 0.036167106824
81.94 0.04 0.56842905283 0.0360227265797
81.98 0.04 0.604954600334 0.0371620655577
82.02 0.04 0.602671742439 0.0370918821795
82.06 0.04 0.604954600334 0.0371620655577
82.1 0.04 0.543317735195 0.0352180565678
82.14 0.04 0.598106026649 0.0369511155154
82.18 0.04 0.607237458229 0.0372321166388
82.22 0.04 0.641480147839 0.038267497995
82.26 0.04 0.54788339138 0.0353657220229
82.3 0.04 0.623217403889 0.0377188316316
82.34 0.04 0.566146194935 0.0359503190158
82.38 0.04 0.630065917969 0.0379255117082
82.42 0.04 0.602671742439 0.0370918821795
82.46 0.04 0.646045863628 0.0384034398014
82.5 0.04 0.636914491653 0.0381310715429
82.54 0.04 0.666591465473 0.0390093158696
82.58 0.04 0.666591465473 0.0390093158696
82.62 0.04 0.641480147839 0.038267497995
82.66 0.04 0.604954600334 0.0371620655577
82.7 0.04 0.709965586662 0.040258454883
82.74 0.04 0.58669179678 0.0365968301001
82.78 0.04 0.625500202179 0.0377878505944
82.82 0.04 0.607237458229 0.0372321166388
82.86 0.04 0.607237458229 0.0372321166388
82.9 0.04 0.703117012978 0.0400638117369
82.94 0.04 0.625500202179 0.0377878505944
82.98 0.04 0.56842905283 0.0360227265797
83.02 0.04 0.673440039158 0.0392091941168
83.06 0.04 0.655177235603 0.038673889902
83.1 0.04 0.614085972309 0.0374414835187
83.14 0.04 0.678005695343 0.0393418821242
83.18 0.04 0.659742951393 0.038808408186
83.22 0.04 0.641480147839 0.038267497995
83.26 0.04 0.687137126923 0.0396059245649
83.3 0.04 0.650611519814 0.0385389020908
83.34 0.04 0.630065917969 0.0379255117082
83.38 0.04 0.703117012978 0.0400638117369
83.42 0.04 0.693985641003 0.0398028069277
83.46 0.04 0.691702783108 0.0397372878595
83.5 0.04 0.664308607578 0.0389424618087
83.54 0.04 0.712248444557 0.0403231271414
83.58 0.04 0.762471079826 0.0417205611911
83.62 0.04 0.705399870872 0.0401287976867
83.66 0.04 0.709965586662 0.040258454883
83.7 0.04 0.728228390217 0.0407729608038
83.74 0.04 0.762471079826 0.0417205611911
83.78 0.04 0.719096958637 0.0405165245442
83.82 0.04 0.751056849957 0.0414071039996
83.86 0.04 0.746491134167 0.0412810546843
83.9 0.04 0.760188221931 0.0416580584426
83.94 0.04 0.81497657299 0.0431331341618
83.98 0.04 0.787582397461 0.0424020111305
84.02 0.04 0.792148113251 0.0425247379028
84.06 0.04 0.84237074852 0.043852069248
84.1 0.04 0.81497657299 0.0431331341618
84.14 0.04 0.869764924049 0.0445594063251
84.18 0.04 0.883462011814 0.0449088972187
84.22 0.04 0.901724755764 0.0453706975099
84.26 0.04 0.833239376545 0.04361374102
84.3 0.04 0.926836073399 0.0459981033778
84.34 0.04 0.919987559319 0.0458278445454
84.38 0.04 0.977058768272 0.0472279171464
84.42 0.04 0.906290471554 0.0454854150066
84.46 0.04 1.01586711407 0.0481567216198
84.5 0.04 0.956513106823 0.0467287237356
84.54 0.04 1.02728140354 0.048426509286
84.58 0.04 0.965644538403 0.0469512427261
84.62 0.04 0.967927336693 0.0470067078875
84.66 0.04 0.990755856037 0.0475578018347
84.7 0.04 1.02043282986 0.0482648176517
84.74 0.04 1.03869557381 0.0486948022492
84.78 0.04 1.07522118092 0.0495435773069
84.82 0.04 0.967927336693 0.0470067078875
84.86 0.04 1.03412997723 0.0485876628405
84.9 0.04 1.00901865959 0.0479941210826
84.94 0.04 0.949664592743 0.0465611366193
84.98 0.04 0.929118931293 0.0460547164496
85.02 0.04 0.926836073399 0.0459981033778
85.06 0.04 0.995321512222 0.0476672560688
85.1 0.04 0.972493052483 0.0471174423352
85.14 0.04 0.958795964718 0.0467844527044
85.18 0.04 0.833239376545 0.04361374102
85.22 0.04 0.876613438129 0.0447344930755
85.26 0.04 0.901724755764 0.0453706975099
85.3 0.04 0.906290471554 0.0454854150066
85.34 0.04 0.8492192626 0.0440299688395
85.38 0.04 0.812693715096 0.0430726812461
85.42 0.04 0.757905364037 0.0415954617754
85.46 0.04 0.744208276272 0.0412178854741
85.5 0.04 0.705399870872 0.0401287976867
85.54 0.04 0.730511188507 0.04083681826
85.58 0.04 0.648328721523 0.0384712305687
85.62 0.04 0.520489215851 0.0344702419413
85.66 0.04 0.623217403889 0.0377188316316
85.7 0.04 0.55929762125 0.0357322159775
85.74 0.04 0.54788339138 0.0353657220229
85.78 0.04 0.490812212229 0.0334731156585
85.82 0.04 0.538752019405 0.0350697693553
85.86 0.04 0.454286664724 0.0322035275336
85.9 0.04 0.458852350712 0.0323649497357
85.94 0.04 0.447438120842 0.031959865565
85.98 0.04 0.456569522619 0.032284339524
86.02 0.04 0.417761087418 0.0308817891212
86.06 0.04 10.7704744339 0.156803544816
86.1 0.04 0.420043945312 0.0309660506397
86.14 0.04 0.381235539913 0.0295008917331
86.18 0.04 0.369821310043 0.0290559055716
86.22 0.04 0.422326803207 0.0310500834961
86.26 0.04 0.331012904644 0.0274891245661
86.3 0.04 0.426892489195 0.0312174706038
86.34 0.04 0.374386996031 0.029234712832
86.38 0.04 0.305901557207 0.0264258708011
86.42 0.04 0.331012904644 0.0274891245661
86.46 0.04 0.27394169569 0.025007341864
86.5 0.04 0.356124222279 0.0285127566403
86.54 0.04 2096.89135742 2.18789470731
86.58 0.04 0.191759198904 0.0209226433074
86.62 0.04 0.232850447297 0.0230556300073
86.66 0.04 0.237416148186 0.0232805683097
86.7 0.04 0.239698991179 0.0233922263522
86.74 0.04 0.230567604303 0.0229423338425
86.78 0.04 0.244264692068 0.0236139585732
86.82 0.04 0.219153359532 0.0223672465377
86.86 0.04 0.184910655022 0.0205456278632
86.9 0.04 0.216870516539 0.0222504454964
86.94 0.04 0.191759198904 0.0209226433074
86.98 0.04 0.173496410251 0.0199014034638
87.02 0.04 0.171213567257 0.0197700396291
87.06 0.04 0.21230481565 0.0220149844198
87.1 0.04 0.187193498015 0.0206720636896
87.14 0.04 0.198607742786 0.0212929843293
87.18 0.04 0.223719060421 0.0225990376668
87.22 0.04 0.189476341009 0.0207977308877
87.26 0.04 0.20089058578 0.0214150081611
87.3 0.04 0.246547535062 0.023724047555
87.34 0.04 0.182627797127 0.02041840913
87.38 0.04 0.214587673545 0.0221330280779
87.42 0.04 0.20089058578 0.0214150081611
87.46 0.04 0.237416148186 0.0232805683097
87.5 0.04 0.246547535062 0.023724047555
87.54 0.04 0.21230481565 0.0220149844198
87.58 0.04 0.216870516539 0.0222504454964
87.62 0.04 0.219153359532 0.0223672465377
87.66 0.04 0.203173428774 0.0215363406231
87.7 0.04 0.205456271768 0.0216569933353
87.74 0.04 0.25111323595 0.0239427069935
87.78 0.04 0.168930724263 0.0196377970772
87.82 0.04 0.203173428774 0.0215363406231
87.86 0.04 0.196324884892 0.0211702571726
87.9 0.04 0.196324884892 0.0211702571726
87.94 0.04 0.184910655022 0.0205456278632
87.98 0.04 0.189476341009 0.0207977308877
88.02 0.04 0.187193498015 0.0206720636896
88.06 0.04 0.173496410251 0.0199014034638
88.1 0.04 0.226001903415 0.0227140462348
88.14 0.04 0.173496410251 0.0199014034638
88.18 0.04 0.22828476131 0.0228284754035
88.22 0.04 0.203173428774 0.0215363406231
88.26 0.04 0.257961779833 0.0242670022222
88.3 0.04 0.219153359532 0.0223672465377
88.34 0.04 0.184910655022 0.0205456278632
88.38 0.04 0.189476341009 0.0207977308877
88.42 0.04 0.189476341009 0.0207977308877
88.46 0.04 0.235133290291 0.0231683721467
88.5 0.04 0.230567604303 0.0229423338425
88.54 0.04 0.246547535062 0.023724047555
88.58 0.04 0.182627797127 0.02041840913
88.62 0.04 0.198607742786 0.0212929843293
88.66 0.04 0.21230481565 0.0220149844198
88.7 0.04 0.198607742786 0.0212929843293
88.74 0.04 0.221436217427 0.0224834408081
88.78 0.04 0.162082180381 0.0192356152844
88.82 0.04 0.205456271768 0.0216569933353
88.86 0.04 0.164365023375 0.0193706037144
88.9 0.04 0.214587673545 0.0221330280779
88.94 0.04 0.230567604303 0.0229423338425
88.98 0.04 0.253396064043 0.0240512912557
89.02 0.04 0.198607742786 0.0212929843293
89.06 0.04 0.205456271768 0.0216569933353
89.1 0.04 0.168930724263 0.0196377970772
89.14 0.04 0.246547535062 0.023724047555
89.18 0.04 0.184910655022 0.0205456278632
89.22 0.04 0.207739129663 0.021776977596
89.26 0.04 0.246547535062 0.023724047555
89.3 0.04 0.205456271768 0.0216569933353
89.34 0.04 0.237416148186 0.0232805683097
89.38 0.04 0.210021972656 0.0218963043939
89.42 0.04 0.25111323595 0.0239427069935
89.46 0.04 0.235133290291 0.0231683721467
89.5 0.04 0.203173428774 0.0215363406231
89.54 0.04 0.219153359532 0.0223672465377
89.58 0.04 0.187193498015 0.0206720636896
89.62 0.04 0.210021972656 0.0218963043939
89.66 0.04 0.244264692068 0.0236139585732
89.7 0.04 0.237416148186 0.0232805683097
89.74 0.04 0.198607742786 0.0212929843293
89.78 0.04 0.178062111139 0.0201615635707
89.82 0.04 0.191759198904 0.0209226433074
89.86 0.04 0.196324884892 0.0211702571726
89.9 0.04 0.216870516539 0.0222504454964
89.94 0.04 0.203173428774 0.0215363406231
89.98 0.04 0.205456271768 0.0216569933353
90.02 0.04 0.219153359532 0.0223672465377
90.06 0.04 0.21230481565 0.0220149844198
90.1 0.04 0.178062111139 0.0201615635707
90.14 0.04 0.219153359532 0.0223672465377
90.18 0.04 0.180344954133 0.0202903927638
90.22 0.04 0.175779253244 0.0200319058685
90.26 0.04 0.203173428774 0.0215363406231
90.3 0.04 0.221436217427 0.0224834408081
90.34 0.04 0.239698991179 0.0233922263522
90.38 0.04 0.182627797127 0.02041840913
90.42 0.04 0.232850447297 0.0230556300073
90.46 0.04 0.219153359532 0.0223672465377
90.5 0.04 0.214587673545 0.0221330280779
90.54 0.04 0.232850447297 0.0230556300073
90.58 0.04 0.210021972656 0.0218963043939
90.62 0.04 0.187193498015 0.0206720636896
90.66 0.04 0.191759198904 0.0209226433074
90.7 0.04 0.187193498015 0.0206720636896
90.74 0.04 0.203173428774 0.0215363406231
90.78 0.04 0.223719060421 0.0225990376668
90.82 0.04 0.216870516539 0.0222504454964
90.86 0.04 0.214587673545 0.0221330280779
90.9 0.04 0.226001903415 0.0227140462348
90.94 0.04 0.21230481565 0.0220149844198
90.98 0.04 0.248830378056 0.0238336280344
91.02 0.04 0.214587673545 0.0221330280779
91.06 0.04 0.223719060421 0.0225990376668
91.1 0.04 0.203173428774 0.0215363406231
91.14 0.04 0.194042041898 0.0210468143875
91.18 0.04 0.246547535062 0.023724047555
91.22 0.04 0.187193498015 0.0206720636896
91.26 0.04 0.210021972656 0.0218963043939
91.3 0.04 0.21230481565 0.0220149844198
91.34 0.04 0.180344954133 0.0202903927638
91.38 0.04 0.25111323595 0.0239427069935
91.42 0.04 0.207739129663 0.021776977596
91.46 0.04 0.214587673545 0.0221330280779
91.5 0.04 0.166647866368 0.0195046579348
91.54 0.04 0.223719060421 0.0225990376668
91.58 0.04 0.241981834173 0.0235033539438
91.62 0.04 0.207739129663 0.021776977596
91.66 0.04 0.226001903415 0.0227140462348
91.7 0.04 0.210021972656 0.0218963043939
91.74 0.04 0.182627797127 0.02041840913
91.78 0.04 0.155233636498 0.0188248430721
91.82 0.04 0.241981834173 0.0235033539438
91.86 0.04 0.246547535062 0.023724047555
91.9 0.04 0.216870516539 0.0222504454964
91.94 0.04 0.244264692068 0.0236139585732
91.98 0.04 0.219153359532 0.0223672465377
92.02 0.04 0.223719060421 0.0225990376668
92.06 0.04 0.239698991179 0.0233922263522
92.1 0.04 0.216870516539 0.0222504454964
92.14 0.04 0.219153359532 0.0223672465377
92.18 0.04 0.20089058578 0.0214150081611
92.22 0.04 0.196324884892 0.0211702571726
92.26 0.04 0.194042041898 0.0210468143875
92.3 0.04 0.276224553585 0.0251113229439
92.34 0.04 0.203173428774 0.0215363406231
92.38 0.04 0.210021972656 0.0218963043939
92.42 0.04 0.196324884892 0.0211702571726
92.46 0.04 0.237416148186 0.0232805683097
92.5 0.04 0.232850447297 0.0230556300073
92.54 0.04 0.194042041898 0.0210468143875
92.58 0.04 0.248830378056 0.0238336280344
92.62 0.04 0.21230481565 0.0220149844198
92.66 0.04 0.203173428774 0.0215363406231
92.7 0.04 0.203173428774 0.0215363406231
92.74 0.04 0.216870516539 0.0222504454964
92.78 0.04 0.171213567257 0.0197700396291
92.82 0.04 0.171213567257 0.0197700396291
92.86 0.04 0.20089058578 0.0214150081611
92.9 0.04 0.194042041898 0.0210468143875
92.94 0.04 0.219153359532 0.0223672465377
92.98 0.04 0.216870516539 0.0222504454964
93.02 0.04 0.182627797127 0.02041840913
93.06 0.04 0.196324884892 0.0211702571726
93.1 0.04 0.219153359532 0.0223672465377
93.14 0.04 0.221436217427 0.0224834408081
93.18 0.04 0.223719060421 0.0225990376668
93.22 0.04 0.235133290291 0.0231683721467
93.26 0.04 0.191759198904 0.0209226433074
93.3 0.04 0.22828476131 0.0228284754035
93.34 0.04 0.196324884892 0.0211702571726
93.38 0.04 0.203173428774 0.0215363406231
93.42 0.04 0.196324884892 0.0211702571726
93.46 0.04 0.207739129663 0.021776977596
93.5 0.04 0.189476341009 0.0207977308877
93.54 0.04 0.20089058578 0.0214150081611
93.58 0.04 0.191759198904 0.0209226433074
93.62 0.04 0.207739129663 0.021776977596
93.66 0.04 0.198607742786 0.0212929843293
93.7 0.04 0.182627797127 0.02041840913
93.74 0.04 0.219153359532 0.0223672465377
93.78 0.04 0.21230481565 0.0220149844198
93.82 0.04 0.198607742786 0.0212929843293
93.86 0.04 0.173496410251 0.0199014034638
93.9 0.04 0.210021972656 0.0218963043939
93.94 0.04 0.187193498015 0.0206720636896
93.98 0.04 0.141536548734 0.0179751595079
94.02 0.04 0.20089058578 0.0214150081611
94.06 0.04 0.173496410251 0.0199014034638
94.1 0.04 0.182627797127 0.02041840913
94.14 0.04 0.221436217427 0.0224834408081
94.18 0.04 0.171213567257 0.0197700396291
94.22 0.04 0.180344954133 0.0202903927638
94.26 0.04 0.162082180381 0.0192356152844
94.3 0.04 0.216870516539 0.0222504454964
94.34 0.04 0.210021972656 0.0218963043939
94.38 0.04 0.194042041898 0.0210468143875
94.42 0.04 0.182627797127 0.02041840913
94.46 0.04 0.180344954133 0.0202903927638
94.5 0.04 0.182627797127 0.02041840913
94.54 0.04 0.159799322486 0.0190996728369
94.58 0.04 0.20089058578 0.0214150081611
94.62 0.04 0.182627797127 0.02041840913
94.66 0.04 0.182627797127 0.02041840913
94.7 0.04 0.168930724263 0.0196377970772
94.74 0.04 0.214587673545 0.0221330280779
94.78 0.04 0.203173428774 0.0215363406231
94.82 0.04 0.196324884892 0.0211702571726
94.86 0.04 0.168930724263 0.0196377970772
94.9 0.04 0.191759198904 0.0209226433074
94.94 0.04 0.148385092616 0.0184049052704
94.98 0.04 0.184910655022 0.0205456278632
95.02 0.04 0.210021972656 0.0218963043939
95.06 0.04 0.191759198904 0.0209226433074
95.1 0.04 0.196324884892 0.0211702571726
95.14 0.04 0.189476341009 0.0207977308877
95.18 0.04 0.198607742786 0.0212929843293
95.22 0.04 0.205456271768 0.0216569933353
95.26 0.04 0.159799322486 0.0190996728369
95.3 0.04 0.205456271768 0.0216569933353
95.34 0.04 0.194042041898 0.0210468143875
95.38 0.04 0.175779253244 0.0200319058685
95.42 0.04 0.164365023375 0.0193706037144
95.46 0.04 0.232850447297 0.0230556300073
95.5 0.04 0.178062111139 0.0201615635707
95.54 0.04 0.168930724263 0.0196377970772
95.58 0.04 0.191759198904 0.0209226433074
95.62 0.04 0.178062111139 0.0201615635707
95.66 0.04 0.178062111139 0.0201615635707
95.7 0.04 0.143819391727 0.0181195406186
95.74 0.04 0.157516479492 0.0189627558541
95.78 0.04 0.182627797127 0.02041840913
95.82 0.04 0.171213567257 0.0197700396291
95.86 0.04 0.171213567257 0.0197700396291
95.9 0.04 0.164365023375 0.0193706037144
95.94 0.04 0.20089058578 0.0214150081611
95.98 0.04 0.182627797127 0.02041840913
96.02 0.04 0.159799322486 0.0190996728369
96.06 0.04 0.173496410251 0.0199014034638
96.1 0.04 0.187193498015 0.0206720636896
96.14 0.04 0.178062111139 0.0201615635707
96.18 0.04 0.173496410251 0.0199014034638
96.22 0.04 0.171213567257 0.0197700396291
96.26 0.04 0.15066793561 0.0185459410898
96.3 0.04 0.157516479492 0.0189627558541
96.34 0.04 0.189476341009 0.0207977308877
96.38 0.04 0.173496410251 0.0199014034638
96.42 0.04 0.21230481565 0.0220149844198
96.46 0.04 0.196324884892 0.0211702571726
96.5 0.04 0.180344954133 0.0202903927638
96.54 0.04 0.162082180381 0.0192356152844
96.58 0.04 0.196324884892 0.0211702571726
96.62 0.04 0.166647866368 0.0195046579348
96.66 0.04 0.189476341009 0.0207977308877
96.7 0.04 0.168930724263 0.0196377970772
96.74 0.04 0.171213567257 0.0197700396291
96.78 0.04 0.171213567257 0.0197700396291
96.82 0.04 0.168930724263 0.0196377970772
96.86 0.04 0.141536548734 0.0179751595079
96.9 0.04 0.20089058578 0.0214150081611
96.94 0.04 0.20089058578 0.0214150081611
96.98 0.04 0.180344954133 0.0202903927638
97.02 0.04 0.166647866368 0.0195046579348
97.06 0.04 0.175779253244 0.0200319058685
97.1 0.04 0.164365023375 0.0193706037144
97.14 0.04 0.187193498015 0.0206720636896
97.18 0.04 0.146102249622 0.0182627803228
97.22 0.04 0.196324884892 0.0211702571726
97.26 0.04 0.20089058578 0.0214150081611
97.3 0.04 0.168930724263 0.0196377970772
97.34 0.04 0.20089058578 0.0214150081611
97.38 0.04 0.191759198904 0.0209226433074
97.42 0.04 0.175779253244 0.0200319058685
97.46 0.04 0.189476341009 0.0207977308877
97.5 0.04 0.171213567257 0.0197700396291
97.54 0.04 0.141536548734 0.0179751595079
97.58 0.04 0.173496410251 0.0199014034638
97.62 0.04 0.184910655022 0.0205456278632
97.66 0.04 0.207739129663 0.021776977596
97.7 0.04 0.127839460969 0.0170832667245
97.74 0.04 0.159799322486 0.0190996728369
97.78 0.04 0.134688004851 0.0175348846776
97.82 0.04 0.182627797127 0.02041840913
97.86 0.04 0.196324884892 0.0211702571726
97.9 0.04 0.214587673545 0.0221330280779
97.94 0.04 0.168930724263 0.0196377970772
97.98 0.04 0.210021972656 0.0218963043939
98.02 0.04 0.162082180381 0.0192356152844
98.06 0.04 0.168930724263 0.0196377970772
98.1 0.04 0.166647866368 0.0195046579348
98.14 0.04 0.196324884892 0.0211702571726
98.18 0.04 0.166647866368 0.0195046579348
98.22 0.04 0.189476341009 0.0207977308877
98.26 0.04 0.203173428774 0.0215363406231
98.3 0.04 0.175779253244 0.0200319058685
98.34 0.04 0.175779253244 0.0200319058685
98.38 0.04 0.194042041898 0.0210468143875
98.42 0.04 0.214587673545 0.0221330280779
98.46 0.04 0.180344954133 0.0202903927638
98.5 0.04 0.191759198904 0.0209226433074
98.54 0.04 0.203173428774 0.0215363406231
98.58 0.04 0.191759198904 0.0209226433074
98.62 0.04 0.196324884892 0.0211702571726
98.66 0.04 0.159799322486 0.0190996728369
98.7 0.04 0.205456271768 0.0216569933353
98.74 0.04 0.216870516539 0.0222504454964
98.78 0.04 0.26252746582 0.0244808125404
98.82 0.04 0.20089058578 0.0214150081611
98.86 0.04 0.194042041898 0.0210468143875
98.9 0.04 0.182627797127 0.02041840913
98.94 0.04 0.164365023375 0.0193706037144
98.98 0.04 0.198607742786 0.0212929843293
99.02 0.04 0.155233636498 0.0188248430721
99.06 0.04 0.246547535062 0.023724047555
99.1 0.04 0.219153359532 0.0223672465377
99.14 0.04 0.237416148186 0.0232805683097
99.18 0.04 0.246547535062 0.023724047555
99.22 0.04 0.246547535062 0.023724047555
99.26 0.04 0.232850447297 0.0230556300073
99.3 0.04 0.219153359532 0.0223672465377
99.34 0.04 0.164365023375 0.0193706037144
99.38 0.04 0.223719060421 0.0225990376668
99.42 0.04 0.219153359532 0.0223672465377
99.46 0.04 0.216870516539 0.0222504454964
99.5 0.04 0.205456271768 0.0216569933353
99.54 0.04 0.187193498015 0.0206720636896
99.58 0.04 0.239698991179 0.0233922263522
99.62 0.04 0.244264692068 0.0236139585732
99.66 0.04 0.246547535062 0.023724047555
99.7 0.04 0.239698991179 0.0233922263522
99.74 0.04 0.207739129663 0.021776977596
99.78 0.04 0.239698991179 0.0233922263522
99.82 0.04 0.210021972656 0.0218963043939
